Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2025-01-09T07:00,0.881,1.433,5.935,11.111,130.52,25.050
2025-01-09T07:30,0.806,1.396,5.619,11.111,140.80,25.100
2025-01-09T08:00,0.777,1.415,5.688,11.111,145.99,25.700
2025-01-09T08:30,0.801,1.319,5.678,10.526,145.55,25.890
2025-01-09T09:00,0.844,1.324,5.747,11.111,137.37,25.990
2025-01-09T09:30,0.824,1.337,5.319,11.111,130.69,25.990
2025-01-09T10:00,0.827,1.416,5.579,10.526,144.85,25.750
2025-01-09T10:30,0.788,1.251,5.219,10.000,141.95,25.800
2025-01-09T11:00,0.846,1.882,4.283,10.526,146.25,25.890
2025-01-09T11:30,0.948,1.612,4.306,10.526,143.44,25.940
2025-01-09T12:00,1.067,1.773,4.105,10.000,140.63,25.990
2025-01-09T12:30,1.128,1.880,4.365,10.526,136.58,25.990
2025-01-09T13:00,1.146,1.858,4.399,10.526,134.12,25.990
2025-01-09T13:30,1.188,2.153,4.479,9.524,128.85,26.030
2025-01-09T14:00,1.116,1.878,4.218,4.878,87.44,25.990
2025-01-09T14:30,1.083,1.665,4.402,10.526,126.56,25.990
2025-01-09T15:00,1.006,1.813,4.298,10.000,125.07,25.940
2025-01-09T15:30,0.986,1.744,4.080,10.526,132.10,25.890
2025-01-09T16:00,0.974,1.509,4.131,10.000,133.68,25.840
2025-01-09T16:30,0.937,1.743,4.038,11.111,63.18,25.840
2025-01-09T17:00,0.969,1.560,3.990,4.444,64.76,25.800
2025-01-09T17:30,0.991,1.550,3.943,4.444,58.43,25.800
2025-01-09T18:00,0.988,1.714,4.242,10.000,55.97,25.840
2025-01-09T18:30,0.936,1.956,4.197,4.762,62.03,25.800
2025-01-09T19:00,0.943,1.627,4.347,9.524,127.44,25.800
2025-01-09T19:30,0.887,1.486,4.133,9.524,133.77,25.800
2025-01-09T20:00,0.977,1.915,4.340,4.651,52.98,25.750
2025-01-09T20:30,0.960,1.519,4.604,4.878,129.73,25.750
2025-01-09T21:00,0.969,1.957,4.661,4.444,58.08,25.750
2025-01-09T21:30,0.940,1.597,4.766,9.524,126.03,25.700
2025-01-09T22:00,0.835,1.341,4.738,4.348,125.07,25.380
2025-01-09T22:30,0.852,1.465,4.668,9.524,124.89,25.380
2025-01-09T23:00,0.898,1.577,5.057,9.091,120.23,25.380
2025-01-09T23:30,0.855,1.496,5.099,9.091,131.75,25.280
2025-01-10T00:00,0.805,1.297,5.218,9.524,124.54,25.280
2025-01-10T00:30,0.808,1.303,5.452,9.524,123.66,25.190
2025-01-10T01:00,0.797,1.659,5.490,9.524,123.31,25.190
2025-01-10T01:30,0.777,1.323,5.161,10.526,126.21,25.240
2025-01-10T02:00,0.781,1.371,5.124,9.524,117.33,25.280
2025-01-10T02:30,0.839,1.611,5.306,10.000,131.66,25.280
2025-01-10T03:00,0.773,1.378,5.025,9.524,129.11,25.330
2025-01-10T03:30,0.768,1.476,4.886,10.526,123.84,25.330
2025-01-10T04:00,0.766,1.226,5.050,9.091,127.18,25.420
2025-01-10T04:30,0.768,1.409,5.263,9.524,129.64,25.560
2025-01-10T05:00,0.811,1.430,5.433,10.526,130.34,25.610
2025-01-10T05:30,0.790,1.367,5.418,11.111,125.95,25.660
2025-01-10T06:00,0.793,1.305,5.433,9.524,134.39,25.750
2025-01-10T06:30,0.787,1.399,5.021,9.091,125.59,25.660
2025-01-10T07:00,0.799,1.296,5.420,10.526,126.56,25.700
2025-01-10T07:30,0.824,1.266,5.791,10.526,126.74,25.700
2025-01-10T08:00,0.852,1.513,5.601,10.000,139.22,25.610
2025-01-10T08:30,0.838,1.211,5.458,10.526,137.37,25.560
2025-01-10T09:00,0.867,1.660,5.409,10.000,134.47,25.560
2025-01-10T09:30,0.821,1.502,4.834,9.524,128.85,25.560
2025-01-10T10:00,0.865,1.341,5.042,10.000,130.61,25.610
2025-01-10T10:30,0.851,1.442,4.969,8.696,126.56,25.750
2025-01-10T11:00,0.837,1.400,4.835,10.526,132.19,25.750
2025-01-10T11:30,0.847,1.396,4.614,9.524,127.44,25.750
2025-01-10T12:00,0.805,1.579,4.630,9.524,121.20,25.800
2025-01-10T12:30,0.814,1.582,4.720,9.524,121.55,25.840
2025-01-10T13:00,0.814,1.409,4.465,10.526,126.21,25.940
2025-01-10T13:30,0.855,1.388,4.733,10.526,133.95,25.890
2025-01-10T14:00,0.768,1.265,4.506,10.000,124.71,25.800
2025-01-10T14:30,0.775,1.409,4.556,10.000,124.63,25.750
2025-01-10T15:00,0.784,1.211,4.729,9.524,115.22,25.750
2025-01-10T15:30,0.751,1.250,4.517,10.000,120.85,25.840
2025-01-10T16:00,0.743,1.393,4.540,10.526,131.92,25.750
2025-01-10T16:30,0.682,1.063,4.603,6.061,120.06,25.560
2025-01-10T17:00,0.730,1.142,4.726,8.696,120.06,25.470
2025-01-10T17:30,0.707,1.335,4.393,11.111,125.51,25.420
2025-01-10T18:00,0.694,1.250,4.186,10.000,133.24,24.870
2025-01-10T18:30,0.725,1.133,3.878,11.765,125.42,24.870
2025-01-10T19:00,0.690,1.044,3.652,10.000,126.21,25.100
2025-01-10T19:30,0.695,1.278,4.061,11.111,120.14,25.800
2025-01-10T20:00,0.702,1.536,4.352,11.111,128.76,25.750
2025-01-10T20:30,0.719,1.217,3.980,8.333,118.30,25.840
2025-01-10T21:00,0.778,1.264,3.830,10.526,129.73,25.840
2025-01-10T21:30,0.796,1.546,3.913,8.000,118.74,25.840
2025-01-10T22:00,0.775,1.708,4.059,9.524,126.39,25.800
2025-01-10T22:30,0.819,1.354,3.982,7.143,123.57,25.750
2025-01-10T23:00,0.835,1.321,4.204,6.452,87.88,25.750
2025-01-10T23:30,0.865,1.554,4.225,7.407,102.03,25.560
2025-01-11T00:00,0.866,1.486,4.128,7.143,94.39,25.470
2025-01-11T00:30,0.877,1.402,4.256,7.143,87.18,25.560
2025-01-11T01:00,0.870,1.375,4.315,6.897,91.13,25.470
2025-01-11T01:30,0.938,1.731,4.210,6.897,95.97,25.470
2025-01-11T02:00,0.915,1.522,3.820,4.878,98.78,25.560
2025-01-11T02:30,0.890,1.612,3.837,5.128,95.79,25.560
2025-01-11T03:00,0.890,1.353,4.279,7.692,115.57,25.560
2025-01-11T03:30,0.867,1.624,4.116,6.667,105.11,25.420
2025-01-11T04:00,0.867,1.847,4.365,6.250,109.15,25.240
2025-01-11T04:30,0.850,1.358,4.764,5.556,106.08,25.280
2025-01-11T05:00,0.912,1.797,4.851,7.143,112.32,25.280
2025-01-11T05:30,0.947,1.873,5.093,5.714,94.39,25.280
2025-01-11T06:00,1.007,1.610,5.073,6.452,97.55,25.380
2025-01-11T06:30,0.901,1.449,5.014,6.667,92.71,25.330
2025-01-11T07:00,0.945,1.580,5.402,6.667,100.36,25.330
2025-01-11T07:30,0.952,1.574,5.177,6.667,98.87,25.380
2025-01-11T08:00,1.057,1.939,5.357,6.061,108.36,25.380
2025-01-11T08:30,1.053,2.046,4.893,6.061,111.62,25.380
2025-01-11T09:00,1.092,1.681,4.714,6.250,105.29,25.380
2025-01-11T09:30,1.104,1.537,4.715,6.452,102.39,25.420
2025-01-11T10:00,1.137,1.964,4.704,5.882,95.44,25.420
2025-01-11T10:30,1.152,2.137,4.938,6.250,95.70,25.420
2025-01-11T11:00,1.267,1.993,5.065,6.250,93.15,25.470
2025-01-11T11:30,1.217,2.165,4.762,6.897,100.28,25.470
2025-01-11T12:00,1.228,2.407,4.572,6.250,97.81,25.470
2025-01-11T12:30,1.299,2.188,4.523,6.667,94.21,25.420
2025-01-11T13:00,1.348,2.685,4.282,6.452,88.58,25.420
2025-01-11T13:30,1.429,2.383,4.459,6.452,97.55,25.380
2025-01-11T14:00,1.478,2.233,4.517,6.250,97.81,25.280
2025-01-11T14:30,1.416,3.009,4.378,6.667,97.64,25.330
2025-01-11T15:00,1.516,2.427,4.360,6.250,95.62,25.280
2025-01-11T15:30,1.463,2.502,4.623,6.897,93.95,25.190
2025-01-11T16:00,1.408,2.502,4.300,6.452,88.32,25.140
2025-01-11T16:30,1.412,2.794,4.278,6.061,88.67,25.050
2025-01-11T17:00,1.409,2.464,4.584,6.897,88.50,25.100
2025-01-11T17:30,1.404,2.317,4.757,6.250,89.46,25.190
2025-01-11T18:00,1.388,2.699,4.627,5.882,82.25,25.240
2025-01-11T18:30,1.350,2.485,4.536,6.452,95.00,25.240
2025-01-11T19:00,1.340,2.279,4.622,6.897,92.28,25.240
2025-01-11T19:30,1.344,2.528,4.520,6.667,98.96,25.240
2025-01-11T20:00,1.328,2.317,4.649,6.897,90.87,25.240
2025-01-11T20:30,1.252,2.484,4.584,6.061,86.74,25.190
2025-01-11T21:00,1.297,2.424,4.489,6.250,86.30,25.100
2025-01-11T21:30,1.250,2.239,4.653,6.250,91.66,24.960
2025-01-11T22:00,1.312,2.135,4.868,7.143,81.99,25.050
2025-01-11T22:30,1.266,2.102,4.612,6.897,87.18,24.960
2025-01-11T23:00,1.274,2.487,4.736,6.667,72.67,24.960
2025-01-11T23:30,1.273,2.485,4.691,5.882,75.84,24.910
2025-01-12T00:00,1.156,2.040,4.612,5.714,78.91,24.870
2025-01-12T00:30,1.199,1.781,4.628,6.452,89.90,24.870
2025-01-12T01:00,1.126,1.784,4.817,11.765,127.97,24.870
2025-01-12T01:30,1.170,1.959,4.821,6.897,77.24,24.870
2025-01-12T02:00,1.227,2.327,4.490,6.250,78.12,24.910
2025-01-12T02:30,1.161,1.921,4.678,6.667,70.47,24.870
2025-01-12T03:00,1.196,1.877,5.059,6.897,87.97,24.870
2025-01-12T03:30,1.142,1.726,5.052,11.765,86.12,24.680
2025-01-12T04:00,1.217,1.928,5.135,7.143,99.31,24.770
2025-01-12T04:30,1.228,2.019,4.683,7.407,100.63,24.820
2025-01-12T05:00,1.292,2.067,4.476,6.897,92.01,24.730
2025-01-12T05:30,1.223,2.175,4.548,6.897,97.46,24.770
2025-01-12T06:00,1.239,2.425,4.645,6.250,89.46,24.730
2025-01-12T06:30,1.271,2.272,4.765,6.897,102.21,24.730
2025-01-12T07:00,1.245,1.976,4.803,6.452,105.81,24.680
2025-01-12T07:30,1.232,2.049,4.994,6.452,91.31,24.680
2025-01-12T08:00,1.256,2.100,5.222,6.250,94.03,24.590
2025-01-12T08:30,1.196,2.135,5.185,6.667,117.68,24.500
2025-01-12T09:00,1.260,1.913,5.048,7.143,108.54,24.540
2025-01-12T09:30,1.279,2.683,5.125,6.250,101.42,24.540
2025-01-12T10:00,1.288,1.881,5.359,6.452,86.56,24.500
2025-01-12T10:30,1.402,2.707,5.156,6.897,84.71,24.540
2025-01-12T11:00,1.344,2.113,4.937,6.667,98.43,24.540
2025-01-12T11:30,1.477,2.548,4.798,6.897,78.21,24.630
2025-01-12T12:00,1.486,2.697,4.671,7.143,88.76,24.590
2025-01-12T12:30,1.531,2.376,4.925,6.452,84.01,23.990
2025-01-12T13:00,1.419,2.530,4.952,6.897,91.40,24.080
2025-01-12T13:30,1.455,2.441,5.242,6.667,81.02,24.170
2025-01-12T14:00,1.313,1.954,5.105,6.250,89.55,24.170
2025-01-12T14:30,1.405,2.287,4.957,6.250,80.50,24.310
2025-01-12T15:00,1.410,2.358,4.852,6.667,87.09,24.360
2025-01-12T15:30,1.391,2.360,4.880,6.452,81.99,24.590
2025-01-12T16:00,1.193,1.955,4.773,6.250,87.26,24.680
2025-01-12T16:30,1.237,2.236,4.882,6.061,83.13,24.680
2025-01-12T17:00,1.223,2.426,4.941,6.452,87.79,24.680
2025-01-12T17:30,1.193,2.270,4.878,5.882,86.91,24.540
2025-01-12T18:00,1.226,2.331,5.241,6.250,76.80,24.630
2025-01-12T18:30,1.204,2.118,4.936,6.250,80.50,24.730
2025-01-12T19:00,1.234,2.541,4.710,6.667,95.26,24.680
2025-01-12T19:30,1.155,1.995,4.979,6.667,92.01,24.630
2025-01-12T20:00,1.161,1.878,4.943,6.667,96.93,24.590
2025-01-12T20:30,1.140,2.028,4.765,6.250,83.84,24.630
2025-01-12T21:00,1.179,1.895,4.927,6.667,93.07,24.310
2025-01-12T21:30,1.123,1.779,4.748,7.143,103.09,23.850
2025-01-12T22:00,1.161,1.833,4.643,6.250,91.48,23.900
2025-01-12T22:30,1.168,2.035,4.622,6.667,91.75,22.680
2025-01-12T23:00,1.220,1.784,4.806,5.556,92.45,23.170
2025-01-12T23:30,1.168,2.062,4.369,6.897,98.78,23.350
2025-01-13T00:00,1.151,1.878,4.599,6.667,100.89,23.260
2025-01-13T00:30,1.134,2.091,4.771,6.061,83.13,23.440
2025-01-13T01:00,1.083,1.732,4.883,6.667,92.10,23.760
2025-01-13T01:30,1.135,1.960,5.136,6.667,90.61,24.170
2025-01-13T02:00,1.057,1.881,5.069,6.667,98.34,24.080
2025-01-13T02:30,1.064,1.651,5.173,6.897,101.51,24.220
2025-01-13T03:00,1.081,1.535,5.210,6.452,99.57,24.360
2025-01-13T03:30,1.142,1.863,5.639,6.667,92.01,24.400
2025-01-13T04:00,1.051,1.728,5.231,6.897,97.55,24.360
2025-01-13T04:30,1.172,1.935,5.303,6.667,93.15,24.360
2025-01-13T05:00,1.105,1.746,5.101,6.667,96.67,24.400
2025-01-13T05:30,1.105,2.037,5.541,6.667,101.77,24.540
2025-01-13T06:00,1.120,2.147,5.302,6.667,102.74,24.540
2025-01-13T06:30,1.115,1.737,5.296,6.250,100.89,24.590
2025-01-13T07:00,1.035,1.656,5.276,6.897,102.56,24.630
2025-01-13T07:30,1.085,1.936,5.560,6.250,101.24,24.630
2025-01-13T08:00,1.123,1.647,5.767,6.452,97.46,24.680
2025-01-13T08:30,1.073,2.036,5.670,6.667,95.88,24.680
2025-01-13T09:00,1.141,2.040,5.531,6.897,98.52,24.680
2025-01-13T09:30,1.136,1.697,5.489,6.667,102.47,24.680
2025-01-13T10:00,1.180,1.955,5.683,6.667,108.80,24.680
2025-01-13T10:30,1.075,1.959,5.620,6.897,96.14,24.730
2025-01-13T11:00,1.152,1.935,5.541,6.897,94.82,24.870
2025-01-13T11:30,1.063,1.624,5.457,6.452,90.61,25.100
2025-01-13T12:00,1.187,2.248,5.553,6.667,109.33,25.380
2025-01-13T12:30,1.154,1.940,5.527,6.897,100.19,25.140
2025-01-13T13:00,1.200,1.925,5.254,6.897,95.18,24.500
2025-01-13T13:30,1.115,1.675,5.252,6.667,101.68,24.680
2025-01-13T14:00,1.288,2.455,5.391,6.250,90.78,24.730
2025-01-13T14:30,1.113,1.731,5.112,6.452,95.88,24.730
2025-01-13T15:00,1.189,1.923,5.130,6.061,94.12,24.910
2025-01-13T15:30,1.195,2.137,4.971,7.143,100.45,25.470
2025-01-13T16:00,1.179,2.223,5.316,6.250,92.72,25.560
2025-01-13T16:30,1.169,2.072,5.077,6.667,95.62,25.280
2025-01-13T17:00,1.103,1.968,5.024,6.667,97.46,25.240
2025-01-13T17:30,1.195,1.865,5.346,6.897,88.50,25.190
2025-01-13T18:00,1.167,1.880,5.061,6.897,86.21,25.140
2025-01-13T18:30,1.135,1.856,4.978,6.452,95.62,25.100
2025-01-13T19:00,1.119,1.831,4.959,7.143,91.92,25.050
2025-01-13T19:30,1.088,1.722,5.133,7.407,93.95,24.820
2025-01-13T20:00,1.109,1.719,5.194,7.143,91.40,24.730
2025-01-13T20:30,1.149,2.041,5.163,6.250,96.23,24.870
2025-01-13T21:00,1.151,1.807,5.077,7.143,87.70,24.770
2025-01-13T21:30,1.200,1.889,5.397,7.692,97.02,24.730
2025-01-13T22:00,1.167,1.759,5.396,7.407,97.37,24.730
2025-01-13T22:30,1.044,1.841,5.450,7.407,90.78,24.870
2025-01-13T23:00,1.099,1.910,5.413,7.407,84.98,24.960
2025-01-13T23:30,1.056,1.752,5.108,6.667,101.51,24.870
2025-01-14T00:00,1.112,1.895,5.419,7.692,97.64,23.350
2025-01-14T00:30,1.252,2.212,5.623,7.692,88.23,23.630
2025-01-14T01:00,1.233,2.039,5.557,7.407,95.53,23.850
2025-01-14T01:30,1.213,1.921,5.405,7.407,87.88,23.810
2025-01-14T02:00,1.186,1.754,5.809,8.000,88.58,24.500
2025-01-14T02:30,1.224,1.776,5.811,8.000,85.07,24.770
2025-01-14T03:00,1.250,2.182,5.679,7.692,91.84,24.770
2025-01-14T03:30,1.313,2.346,5.923,8.000,85.07,24.500
2025-01-14T04:00,1.337,1.998,5.889,8.000,88.50,24.590
2025-01-14T04:30,1.292,2.349,5.735,8.000,87.53,24.630
2025-01-14T05:00,1.333,2.301,5.947,7.692,87.00,24.730
2025-01-14T05:30,1.427,2.696,6.118,7.692,87.79,24.820
2025-01-14T06:00,1.390,2.302,5.978,7.692,94.39,24.820
2025-01-14T06:30,1.339,2.352,5.854,7.692,91.04,24.960
2025-01-14T07:00,1.577,2.624,6.257,7.407,89.99,25.000
2025-01-14T07:30,1.335,2.165,5.902,8.000,98.08,25.050
2025-01-14T08:00,1.341,2.357,6.105,7.692,101.15,25.000
2025-01-14T08:30,1.349,2.153,5.928,8.000,98.08,25.050
2025-01-14T09:00,1.279,2.358,6.057,7.692,97.02,25.140
2025-01-14T09:30,1.311,2.224,6.136,7.407,108.54,25.190
2025-01-14T10:00,1.282,1.997,5.941,8.000,107.13,25.240
2025-01-14T10:30,1.263,2.310,6.029,6.897,108.19,25.280
2025-01-14T11:00,1.259,2.163,6.385,8.000,110.03,25.520
2025-01-14T11:30,1.329,2.430,6.361,8.000,95.18,26.130
2025-01-14T12:00,1.323,1.943,6.160,8.000,108.28,25.890
2025-01-14T12:30,1.279,2.571,5.967,8.000,100.63,25.750
2025-01-14T13:00,1.257,2.807,5.929,7.143,113.02,25.610
2025-01-14T13:30,1.323,2.118,5.825,8.000,73.64,24.500
2025-01-14T14:00,1.209,1.987,5.681,6.897,105.73,24.630
2025-01-14T14:30,1.297,1.977,5.557,6.452,97.02,24.910
2025-01-14T15:00,1.296,2.021,5.708,7.143,89.55,25.190
2025-01-14T15:30,1.231,2.057,5.439,7.692,85.07,25.470
2025-01-14T16:00,1.308,2.494,5.663,7.143,101.86,25.800
2025-01-14T16:30,1.272,1.996,5.638,7.692,100.45,25.800
2025-01-14T17:00,1.255,2.460,5.458,7.407,89.90,25.840
2025-01-14T17:30,1.407,2.405,5.715,7.692,93.59,25.890
2025-01-14T18:00,1.271,2.035,5.271,8.000,91.66,25.990
2025-01-14T18:30,1.174,2.130,5.404,8.000,94.47,25.990
2025-01-14T19:00,1.097,2.047,5.097,7.143,105.02,25.990
2025-01-14T19:30,1.112,1.887,5.330,7.407,98.87,25.990
2025-01-14T20:00,1.196,2.348,5.214,7.692,96.41,25.890
2025-01-14T20:30,1.159,1.782,5.278,7.407,101.15,25.940
2025-01-14T21:00,1.163,1.786,5.508,8.000,90.52,25.940
2025-01-14T21:30,1.113,1.737,5.261,7.143,115.13,25.890
2025-01-14T22:00,1.068,2.120,5.281,6.897,107.48,25.890
2025-01-14T22:30,1.075,1.730,5.178,7.692,114.08,25.940
2025-01-14T23:00,0.909,1.850,4.944,7.143,100.19,25.990
2025-01-14T23:30,0.980,1.439,5.298,7.143,102.39,26.030
2025-01-15T00:00,1.061,1.703,5.432,6.667,99.31,25.990
2025-01-15T00:30,1.026,1.988,5.239,7.407,99.92,25.990
2025-01-15T01:00,0.956,1.694,5.230,6.667,105.02,25.990
2025-01-15T01:30,0.999,1.706,5.240,7.407,97.37,25.990
2025-01-15T02:00,1.020,1.570,5.678,7.692,101.07,25.000
2025-01-15T02:30,1.036,1.957,5.259,6.897,102.82,25.190
2025-01-15T03:00,0.979,1.863,5.609,6.452,106.17,25.280
2025-01-15T03:30,0.951,1.766,5.279,6.897,98.17,25.380
2025-01-15T04:00,0.976,1.564,5.468,7.407,89.11,25.420
2025-01-15T04:30,0.948,1.502,5.369,6.452,103.18,25.470
2025-01-15T05:00,0.912,1.440,5.252,7.407,94.65,25.380
2025-01-15T05:30,0.961,1.748,5.566,7.143,93.07,25.750
2025-01-15T06:00,0.973,1.590,5.361,6.897,102.30,25.660
2025-01-15T06:30,0.955,1.523,5.589,7.143,95.44,25.660
2025-01-15T07:00,0.958,1.629,5.431,6.897,113.55,25.700
2025-01-15T07:30,0.955,1.562,5.651,7.143,92.28,25.890
2025-01-15T08:00,0.871,1.665,5.128,7.407,103.70,25.940
2025-01-15T08:30,0.891,1.428,5.144,6.897,105.29,26.030
2025-01-15T09:00,0.867,1.465,4.878,6.667,112.67,26.030
2025-01-15T09:30,0.894,1.410,4.878,6.667,91.04,26.130
2025-01-15T10:00,0.812,1.383,4.422,7.143,98.08,26.220
2025-01-15T10:30,0.840,1.645,4.667,7.143,91.66,26.320
2025-01-15T11:00,0.804,1.335,4.331,6.897,93.86,26.460
2025-01-15T11:30,0.823,1.609,4.478,7.143,105.99,26.460
2025-01-15T12:00,0.824,1.594,4.265,7.407,108.28,26.460
2025-01-15T12:30,0.861,1.606,4.159,7.143,95.53,26.460
2025-01-15T13:00,0.841,1.550,3.992,6.452,109.24,26.460
2025-01-15T13:30,0.893,1.366,4.129,6.667,106.69,26.460
2025-01-15T14:00,0.902,1.794,3.889,6.897,92.80,26.550
2025-01-15T14:30,0.969,1.692,4.041,6.667,107.04,26.360
2025-01-15T15:00,0.924,1.609,3.837,6.061,110.21,26.510
2025-01-15T15:30,0.988,1.661,3.903,6.897,103.09,26.740
2025-01-15T16:00,0.988,1.611,4.058,6.897,101.07,26.890
2025-01-15T16:30,1.056,1.638,4.162,6.061,100.10,26.930
2025-01-15T17:00,1.049,2.108,3.964,7.143,89.64,26.930
2025-01-15T17:30,0.957,1.276,3.817,6.897,85.33,26.930
2025-01-15T18:00,1.002,1.672,3.873,6.897,99.92,26.930
2025-01-15T18:30,0.975,1.508,3.813,6.452,78.82,26.890
2025-01-15T19:00,0.984,1.834,3.588,6.897,93.68,26.790
2025-01-15T19:30,1.026,1.773,3.641,6.897,86.39,26.460
2025-01-15T20:00,0.976,1.687,3.515,6.897,100.63,26.510
2025-01-15T20:30,0.992,1.824,3.447,6.250,97.29,26.410
2025-01-15T21:00,0.993,1.583,3.469,4.000,62.03,26.320
2025-01-15T21:30,0.966,1.575,3.564,4.082,59.84,26.220
2025-01-15T22:00,0.985,1.687,3.560,4.255,63.26,26.170
2025-01-15T22:30,1.027,1.966,3.587,4.082,57.02,26.170
2025-01-15T23:00,1.013,2.138,3.551,3.922,52.63,26.220
2025-01-15T23:30,1.032,1.857,3.583,4.444,57.73,26.220
2025-01-16T00:00,1.019,1.838,3.629,4.255,45.24,26.220
2025-01-16T00:30,1.014,1.841,3.640,4.348,50.17,26.220
2025-01-16T01:00,1.040,1.762,3.473,4.348,65.55,26.220
2025-01-16T01:30,1.096,2.021,3.583,4.255,36.63,26.170
2025-01-16T02:00,1.053,1.744,3.597,4.762,44.89,26.270
2025-01-16T02:30,1.063,1.635,3.632,4.444,44.72,26.270
2025-01-16T03:00,1.103,1.823,3.858,4.444,44.98,26.130
2025-01-16T03:30,1.083,1.775,3.748,4.651,59.48,26.270
2025-01-16T04:00,1.050,1.938,3.769,6.061,89.37,26.360
2025-01-16T04:30,1.082,1.722,3.797,4.878,47.53,26.360
2025-01-16T05:00,1.094,1.777,3.768,4.878,54.74,26.360
2025-01-16T05:30,1.119,1.844,3.779,4.878,47.35,26.270
2025-01-16T06:00,1.096,1.759,3.875,5.263,64.41,26.270
2025-01-16T06:30,1.040,1.751,3.871,5.405,63.62,26.270
2025-01-16T07:00,1.015,1.814,3.678,5.128,57.99,26.270
2025-01-16T07:30,1.008,1.953,3.696,5.714,56.93,26.320
2025-01-16T08:00,0.948,1.612,3.675,5.714,47.18,26.360
2025-01-16T08:30,0.899,1.574,3.589,5.714,56.06,26.360
2025-01-16T09:00,0.980,1.918,3.686,6.061,45.95,26.460
2025-01-16T09:30,0.955,1.757,3.658,5.263,43.13,26.460
2025-01-16T10:00,0.968,1.690,3.729,5.714,43.66,26.460
2025-01-16T10:30,0.967,1.543,3.704,5.882,39.00,26.550
2025-01-16T11:00,0.927,1.795,3.852,5.714,39.44,26.650
2025-01-16T11:30,0.989,1.843,3.950,5.882,43.40,26.740
2025-01-16T12:00,1.048,1.848,4.155,5.556,38.39,26.740
2025-01-16T12:30,1.020,2.180,4.229,5.714,32.23,26.700
2025-01-16T13:00,1.107,1.863,3.781,6.250,48.67,26.650
2025-01-16T13:30,0.896,1.577,4.319,6.061,42.87,26.550
2025-01-16T14:00,0.928,1.861,5.094,5.882,32.93,26.360
2025-01-16T14:30,0.972,1.635,5.245,6.061,40.67,26.170
2025-01-16T15:00,0.969,1.519,5.093,5.882,52.80,25.750
2025-01-16T15:30,1.117,1.888,5.079,6.061,52.54,25.700
2025-01-16T16:00,1.176,2.332,4.891,5.882,46.21,25.840
2025-01-16T16:30,1.193,2.058,4.871,6.061,46.30,25.940
2025-01-16T17:00,1.294,2.144,5.000,6.452,55.97,26.030
2025-01-16T17:30,1.305,2.139,4.967,6.250,42.52,26.080
2025-01-16T18:00,1.312,2.406,4.825,6.452,47.26,26.130
2025-01-16T18:30,1.386,2.511,4.677,5.882,56.67,26.080
2025-01-16T19:00,1.504,2.581,4.475,6.250,70.12,26.270
2025-01-16T19:30,1.634,2.950,4.353,5.882,69.59,26.360
2025-01-16T20:00,1.731,2.603,4.462,5.556,87.53,26.410
2025-01-16T20:30,1.800,3.038,4.953,7.143,106.52,26.360
2025-01-16T21:00,1.819,2.912,5.160,7.407,119.97,26.320
2025-01-16T21:30,1.659,2.761,5.319,7.143,120.67,26.270
2025-01-16T22:00,1.562,2.797,5.246,6.897,118.47,26.170
2025-01-16T22:30,1.510,3.263,5.182,7.407,116.36,26.130
2025-01-16T23:00,1.527,2.818,5.223,7.692,115.13,26.080
2025-01-16T23:30,1.363,2.326,5.218,7.692,111.79,25.990
2025-01-17T00:00,1.380,2.220,5.341,7.143,110.56,25.940
2025-01-17T00:30,1.381,2.328,5.308,7.692,119.35,25.840
2025-01-17T01:00,1.403,2.336,5.500,7.407,112.76,25.840
2025-01-17T01:30,1.363,2.466,5.302,7.407,111.44,25.840
2025-01-17T02:00,1.282,2.132,4.917,6.897,117.33,25.800
2025-01-17T02:30,1.307,2.234,5.385,6.897,113.29,25.800
2025-01-17T03:00,1.263,2.120,5.188,7.143,114.52,25.800
2025-01-17T03:30,1.152,1.873,5.085,7.143,114.43,25.800
2025-01-17T04:00,1.348,2.405,5.552,6.897,117.07,25.380
2025-01-17T04:30,1.244,2.149,5.430,6.897,112.67,25.380
2025-01-17T05:00,1.348,1.930,5.725,6.897,124.01,25.380
2025-01-17T05:30,1.347,2.385,5.861,7.692,123.92,25.280
2025-01-17T06:00,1.361,2.079,5.989,10.000,128.67,25.190
2025-01-17T06:30,1.302,2.273,6.234,10.000,132.01,25.050
2025-01-17T07:00,1.280,2.490,6.311,11.765,122.08,25.240
2025-01-17T07:30,1.196,2.662,6.124,10.000,127.97,25.610
2025-01-17T08:00,1.302,1.847,6.910,11.765,128.58,25.700
2025-01-17T08:30,1.168,1.929,6.551,11.111,129.73,25.750
2025-01-17T09:00,1.058,1.559,5.957,11.111,129.46,25.800
2025-01-17T09:30,1.181,1.968,6.488,11.111,127.79,25.890
2025-01-17T10:00,1.177,1.714,6.383,11.765,136.67,25.990
2025-01-17T10:30,1.243,1.950,6.097,11.111,126.56,26.130
2025-01-17T11:00,1.170,1.924,5.708,11.765,135.00,26.030
2025-01-17T11:30,1.194,2.311,5.748,11.111,131.40,25.990
2025-01-17T12:00,1.256,1.830,5.873,11.765,135.62,26.130
2025-01-17T12:30,1.177,1.835,5.720,11.111,134.74,26.130
2025-01-17T13:00,1.233,1.943,6.049,11.765,130.78,26.220
2025-01-17T13:30,1.226,1.946,6.242,11.765,134.56,26.270
